patient_key,peak_type,gap_order,curve_idx,x,y,profile_name,peak_height,peak_prominence,peak_width_half_prominence,peak_width_height,left_ips,right_ips,left_base_idx,right_base_idx,prev_peak_idx,next_peak_idx,distance_to_prev_peak_idx,distance_to_next_peak_idx,left_valley_idx,right_valley_idx,left_valley_value,right_valley_value,valley_to_valley_width,height_above_left_valley,height_above_right_valley,height_above_mean_valleys
N_55,gap,9,230,120.35196,882.7573,gap_score_smooth,0.6774061918258667,0.3980741798877716,9.353627679094245,0.4783691018819809,225.14245400408853,234.49608168318278,220,239,198.0,,32.0,0.0,220,239,0.2793320119380951,0.1033327654004097,19,0.3980741798877716,0.574073426425457,0.4860738031566143
N_56,gap,1,27,122.69466,224.10042,gap_score_smooth,0.7487916350364685,0.128179669380188,23.236033255075455,0.6847018003463745,18.18247043158142,41.41850368665688,0,47,,58.0,0.0,31.0,16,32,0.6652319431304932,0.715490460395813,16,0.08355969190597534,0.03330117464065552,0.05843043327331543
N_56,gap,2,58,119.128525,324.1046,gap_score_smooth,0.8980460166931152,0.6310108006000519,130.79320571316418,0.5825406163930893,6.42284271897231,137.2160484321365,0,178,27.0,104.0,31.0,46.0,47,74,0.6206119656562805,0.7027280330657959,27,0.2774340510368347,0.19531798362731934,0.23637601733207703
N_56,gap,3,104,112.140114,472.4979,gap_score_smooth,0.8325265049934387,0.07137864828109741,3.589807450415776,0.79683718085289,102.38537736545604,105.97518481587181,84,109,58.0,119.0,46.0,15.0,95,109,0.7146273851394653,0.7611478567123413,14,0.11789911985397339,0.07137864828109741,0.0946388840675354
N_56,gap,4,119,112.10202,520.887,gap_score_smooth,0.8868836164474487,0.2727874517440796,20.920185475527347,0.7504898905754089,100.87463650110503,121.79482197663238,84,178,104.0,134.0,15.0,15.0,113,125,0.7623276114463806,0.6617017388343811,12,0.12455600500106812,0.22518187761306763,0.17486894130706787
N_56,gap,5,134,111.947334,569.2761,gap_score_smooth,0.875770628452301,0.21406888961791992,4.394365255218389,0.7687361836433411,131.12458802933784,135.51895328455623,125,143,119.0,151.0,15.0,17.0,125,143,0.6617017388343811,0.3833635747432709,18,0.21406888961791992,0.49240705370903015,0.35323797166347504
N_56,gap,6,151,110.20828,624.1171,gap_score_smooth,0.8856580853462219,0.502294510602951,8.776091158422076,0.6345108300447464,147.65777032722633,156.4338614856484,143,178,134.0,168.0,17.0,17.0,143,161,0.3833635747432709,0.6000069975852966,18,0.502294510602951,0.2856510877609253,0.39397279918193817
N_56,gap,7,168,108.8571,678.9581,gap_score_smooth,0.8642240762710571,0.2642170786857605,5.244276276666881,0.7321155369281769,165.54517929672645,170.78945557339333,161,178,151.0,188.0,17.0,20.0,161,178,0.6000069975852966,0.26703521609306335,17,0.2642170786857605,0.5971888601779938,0.43070296943187714
N_56,gap,8,188,108.566376,743.477,gap_score_smooth,0.8980794548988342,0.8067981004714966,28.82734173531989,0.49468040466308594,182.9280428928004,211.75538462812028,0,218,168.0,206.0,20.0,18.0,178,199,0.26703521609306335,0.7305205464363098,21,0.6310442388057709,0.16755890846252441,0.39930157363414764
N_56,gap,9,206,106.32715,801.54395,gap_score_smooth,0.8933624029159546,0.16284185647964478,6.27528348350296,0.8119414746761322,202.72962917166973,209.0049126551727,199,218,188.0,230.0,18.0,24.0,199,218,0.7305205464363098,0.05020111799240112,19,0.16284185647964478,0.8431612849235535,0.5030015707015991
N_56,gap,10,230,105.36942,878.96655,gap_score_smooth,0.7387691140174866,0.5848719030618668,10.77716836660099,0.4463331624865532,224.5549469233384,235.3321152899394,218,239,206.0,,24.0,0.0,218,239,0.05020111799240112,0.1538972109556198,21,0.6885679960250854,0.5848719030618668,0.6367199495434761
N_57,gap,1,11,145.607,170.30125,gap_score_smooth,0.6454755067825317,0.15448638796806335,7.544679111734539,0.5682323127985001,6.9126332608752135,14.457312372609753,0,17,,44.0,0.0,33.0,0,17,0.11733519285917282,0.4909891188144684,17,0.5281403139233589,0.15448638796806335,0.34131335094571114
N_57,gap,2,44,148.8165,276.20502,gap_score_smooth,0.9053001999855042,0.7879650071263313,197.71877206457341,0.5113176964223385,18.801719539438874,216.52049160401228,0,239,11.0,60.0,33.0,16.0,25,51,0.5160078406333923,0.8063731789588928,26,0.3892923593521118,0.09892702102661133,0.24410969018936157
N_57,gap,3,60,145.52327,327.5523,gap_score_smooth,0.86311274766922,0.05673956871032715,6.682199940137835,0.8347429633140564,56.14426840153804,62.82646834167588,51,85,44.0,107.0,16.0,47.0,51,85,0.8063731789588928,0.6891985535621643,34,0.05673956871032715,0.17391419410705566,0.1153268814086914
N_57,gap,4,107,137.7242,478.38495,gap_score_smooth,0.8911242485046387,0.20192569494247437,24.37504048500756,0.7901614010334015,93.48638991531267,117.86143040032023,85,123,60.0,132.0,47.0,25.0,101,123,0.812920331954956,0.6373223662376404,22,0.07820391654968262,0.2538018822669983,0.16600289940834045
N_57,gap,5,132,133.87245,558.61505,gap_score_smooth,0.7947856187820435,0.07247400283813477,3.6289634466904204,0.7585486173629761,130.47158243009738,134.1005458767878,123,139,107.0,146.0,25.0,14.0,123,139,0.6373223662376404,0.7223116159439087,16,0.15746325254440308,0.07247400283813477,0.11496862769126892
N_57,gap,6,146,132.86102,603.54395,gap_score_smooth,0.9001915454864502,0.2628691792488098,6.2791013850195725,0.7687569558620453,142.34609736422524,148.62519874924482,123,239,132.0,161.0,14.0,15.0,139,155,0.7223116159439087,0.6637592911720276,16,0.1778799295425415,0.2364322543144226,0.20715609192848206
N_57,gap,7,161,136.5664,651.682,gap_score_smooth,0.8597383499145508,0.1959790587425232,11.532779934492197,0.7617488205432892,158.57781949808037,170.11059943257257,155,182,146.0,176.0,15.0,15.0,155,167,0.6637592911720276,0.7645382881164551,12,0.1959790587425232,0.0952000617980957,0.14558956027030945
N_57,gap,8,176,143.52048,699.82007,gap_score_smooth,0.8059850335121155,0.04981029033660889,3.2584432759248045,0.781079888343811,174.21312769214677,177.47157096807157,172,182,161.0,193.0,15.0,17.0,172,182,0.7561747431755066,0.642386794090271,10,0.04981029033660889,0.16359823942184448,0.10670426487922668
N_57,gap,9,193,142.14871,754.3766,gap_score_smooth,0.876731812953949,0.23434501886367798,7.225647265283328,0.75955930352211,189.63754321905762,196.86319048434095,182,239,176.0,211.0,17.0,18.0,182,202,0.642386794090271,0.6337808966636658,20,0.23434501886367798,0.2429509162902832,0.2386479675769806
N_57,gap,10,211,143.34097,812.1423,gap_score_smooth,0.8471692204475403,0.2133883237838745,6.318445576922613,0.740475058555603,207.70849801467494,214.02694359159756,202,239,193.0,230.0,18.0,19.0,202,223,0.6337808966636658,0.3695434331893921,21,0.2133883237838745,0.4776257872581482,0.34550705552101135
N_57,gap,11,230,142.79172,873.1171,gap_score_smooth,0.7059041261672974,0.3363606929779053,5.967724235575361,0.5377237796783447,227.06315323325836,233.03087746883372,223,239,211.0,,19.0,0.0,223,239,0.3695434331893921,0.08191049098968506,16,0.3363606929779053,0.6239936351776123,0.4801771640777588
N_58,gap,1,14,90.43218,180.98744,gap_score_smooth,0.771324098110199,0.2138195037841797,11.89998098265902,0.6644143462181091,7.979399352421145,19.879380335080164,0,41,,63.0,0.0,49.0,0,21,0.09740828722715378,0.6562865376472473,21,0.6739158108830452,0.11503756046295166,0.39447668567299843
N_58,gap,2,63,100.19009,338.4435,gap_score_smooth,0.791066586971283,0.08415889739990234,17.324495758688137,0.7489871382713318,59.57022233997733,76.89471809866546,0,83,14.0,98.0,49.0,35.0,46,71,0.5638335943222046,0.7565068602561951,25,0.22723299264907837,0.03455972671508789,0.13089635968208313
N_58,gap,3,98,108.37898,450.91214,gap_score_smooth,0.811578631401062,0.3250402510166168,50.523229760115356,0.6490585058927536,51.24430389783383,101.76753365794919,0,134,63.0,112.0,35.0,14.0,83,104,0.7069076895713806,0.6107749342918396,21,0.1046709418296814,0.2008036971092224,0.1527373194694519
N_58,gap,4,112,108.074974,495.89957,gap_score_smooth,0.8054739236831665,0.1946989893913269,4.502673249516889,0.708124428987503,109.7492534887361,114.25192673825299,104,119,98.0,126.0,14.0,14.0,104,119,0.6107749342918396,0.5701925754547119,15,0.1946989893913269,0.2352813482284546,0.21499016880989075
N_58,gap,5,126,104.02017,540.887,gap_score_smooth,0.8102115392684937,0.24001896381378174,4.488922773462463,0.6902020573616028,124.13210903257945,128.6210318060419,119,134,112.0,142.0,14.0,16.0,119,134,0.5701925754547119,0.4865383803844452,15,0.24001896381378174,0.32367315888404846,0.2818460613489151
N_58,gap,6,142,96.42792,592.3013,gap_score_smooth,0.9253556132316589,0.813845083117485,61.12917759026132,0.5184330716729164,136.42324762062742,197.55242521088874,0,239,126.0,158.0,16.0,16.0,134,152,0.4865383803844452,0.6250731945037842,18,0.43881723284721375,0.30028241872787476,0.36954982578754425
N_58,gap,7,158,90.59248,643.71545,gap_score_smooth,0.88155597448349,0.2564827799797058,5.950229354768709,0.7533145844936371,155.51337716214317,161.46360651691188,152,239,142.0,175.0,16.0,17.0,152,168,0.6250731945037842,0.6280007362365723,16,0.2564827799797058,0.2535552382469177,0.25501900911331177
N_58,gap,8,175,83.868515,698.3431,gap_score_smooth,0.8264333605766296,0.18806666135787964,6.24002685396286,0.7324000298976898,172.13436588864133,178.3743927426042,168,182,158.0,193.0,17.0,18.0,168,182,0.6280007362365723,0.63836669921875,14,0.19843262434005737,0.18806666135787964,0.1932496428489685
N_58,gap,9,193,80.6854,756.1841,gap_score_smooth,0.8286246061325073,0.20062386989593506,6.171130203757855,0.7283126711845398,189.352517176354,195.52364738011187,168,239,175.0,213.0,18.0,20.0,182,203,0.63836669921875,0.24834400415420532,21,0.19025790691375732,0.580280601978302,0.38526925444602966
N_58,gap,10,213,80.69335,820.4519,gap_score_smooth,0.7878485918045044,0.5395045876502991,8.443603199745496,0.5180962979793549,208.79171828376016,217.23532148350566,203,239,193.0,232.0,20.0,19.0,203,224,0.24834400415420532,0.18030869960784912,21,0.5395045876502991,0.6075398921966553,0.5735222399234772
N_58,gap,11,232,82.79618,881.5063,gap_score_smooth,0.6329454183578491,0.45263671875,6.424871179342517,0.4066270589828491,228.8459249729816,235.27079615232412,224,239,213.0,,19.0,0.0,224,239,0.18030869960784912,0.11151053011417389,15,0.45263671875,0.5214348882436752,0.4870358034968376
N_59,gap,1,8,86.246635,166.3431,gap_score_smooth,0.6288837790489197,0.15387773513793945,4.904622010232228,0.55194491147995,5.505466552911808,10.410088563144036,0,15,,54.0,0.0,46.0,0,15,0.12251512706279755,0.4750060439109802,15,0.5063686519861221,0.15387773513793945,0.3301231935620308
N_59,gap,2,54,85.2839,317.8159,gap_score_smooth,0.870027482509613,0.38758978247642517,38.21607211166203,0.6762325912714005,31.279216095484728,69.49528820714676,0,76,8.0,82.0,46.0,28.0,48,65,0.837116539478302,0.7789353728294373,17,0.032910943031311035,0.09109210968017578,0.06200152635574341
N_59,gap,3,82,86.03016,410.01672,gap_score_smooth,0.6521134972572327,0.13061779737472534,3.8349928198117027,0.58680459856987,80.2123049005152,84.04729772032691,76,87,54.0,108.0,28.0,26.0,76,87,0.48243770003318787,0.5214956998825073,11,0.1696757972240448,0.13061779737472534,0.15014679729938507
N_59,gap,4,108,88.885185,495.6318,gap_score_smooth,0.8519240617752075,0.30214017629623413,17.28888141761105,0.7008539736270905,93.7038780795645,110.99275949717556,76,116,82.0,124.0,26.0,16.0,102,116,0.7995041012763977,0.5497838854789734,14,0.052419960498809814,0.30214017629623413,0.17728006839752197
N_59,gap,5,124,88.78519,548.318,gap_score_smooth,0.8861912488937378,0.14218491315841675,4.114073735457424,0.8150987923145294,122.56420072941786,126.67827446487529,0,131,108.0,140.0,16.0,16.0,116,131,0.5497838854789734,0.744006335735321,15,0.3364073634147644,0.14218491315841675,0.23929613828659058
N_59,gap,6,140,90.45394,601.0042,gap_score_smooth,0.9762730598449707,0.8537579327821732,104.02284761363471,0.5493940934538841,90.43657828637673,194.45942590001144,0,239,124.0,155.0,16.0,15.0,131,151,0.744006335735321,0.8044962882995605,20,0.23226672410964966,0.17177677154541016,0.2020217478275299
N_59,gap,7,155,92.38673,650.39746,gap_score_smooth,0.8397053480148315,0.035209059715270996,3.1533203370181866,0.822100818157196,153.2798886303114,156.4332089673296,151,239,140.0,172.0,15.0,17.0,151,164,0.8044962882995605,0.6562706828117371,13,0.035209059715270996,0.18343466520309448,0.10932186245918274
N_59,gap,8,172,94.97527,706.3766,gap_score_smooth,0.8118317723274231,0.15556108951568604,5.766866053067929,0.7340512275695801,168.62617150120164,174.39303755426957,164,180,155.0,190.0,17.0,18.0,164,180,0.6562706828117371,0.5619860887527466,16,0.15556108951568604,0.2498456835746765,0.20270338654518127
N_59,gap,9,190,95.206314,765.64856,gap_score_smooth,0.8160067796707153,0.25402069091796875,6.8397552656191465,0.688996434211731,186.35822665743842,193.19798192305757,180,239,172.0,212.0,18.0,22.0,180,201,0.5619860887527466,0.12200882285833359,21,0.25402069091796875,0.6939979568123817,0.47400932386517525
N_59,gap,10,212,99.66446,838.09204,gap_score_smooth,0.8127157092094421,0.6907068863511086,12.332619292289337,0.46736226603388786,206.45619049751645,218.78880978980578,201,239,190.0,231.0,22.0,19.0,201,224,0.12200882285833359,0.3735574185848236,23,0.6907068863511086,0.43915829062461853,0.5649325884878635
N_59,gap,11,231,101.3792,900.6569,gap_score_smooth,0.6789778470993042,0.3054204285144806,5.845987960799192,0.5262676328420639,228.18048517834413,234.02647313914332,224,239,212.0,,19.0,0.0,224,239,0.3735574185848236,0.1085323765873909,15,0.3054204285144806,0.5704454705119133,0.43793294951319695
N_5,gap,1,11,108.41685,103.37657,gap_score_smooth,0.7655726075172424,0.03613865375518799,6.0447580865305195,0.7475032806396484,8.814293607858326,14.859051694388846,0,20,,66.0,0.0,55.0,0,20,0.08611336350440979,0.7294339537620544,20,0.6794592440128326,0.03613865375518799,0.3577989488840103
N_5,gap,2,66,99.287415,255.25941,gap_score_smooth,0.9253401756286621,0.11193174123764038,11.691207101718142,0.8693743050098419,61.00207079813989,72.69327789985803,0,79,11.0,95.0,55.0,29.0,39,79,0.7570815682411194,0.8134084343910217,40,0.16825860738754272,0.11193174123764038,0.14009517431259155
N_5,gap,3,95,100.8871,335.3431,gap_score_smooth,0.9577116966247559,0.1008678674697876,16.43784487859193,0.9072777628898621,89.49263713179143,105.93048201038336,0,112,66.0,126.0,29.0,31.0,79,112,0.8134084343910217,0.8568438291549683,33,0.14430326223373413,0.1008678674697876,0.12258556485176086
N_5,gap,4,126,102.112206,420.9498,gap_score_smooth,0.9882462024688721,0.8735982477664948,164.44832470486566,0.5514470785856247,5.849638513909012,170.29796321877467,0,239,95.0,179.0,31.0,53.0,112,141,0.8568438291549683,0.9372932314872742,29,0.1314023733139038,0.0509529709815979,0.09117767214775085
N_5,gap,5,179,111.33588,567.30963,gap_score_smooth,0.7321125864982605,0.1136283278465271,4.170492586168393,0.675298422574997,176.76213477825013,180.93262736441852,173,184,126.0,206.0,53.0,27.0,173,184,0.5386908054351807,0.6184842586517334,11,0.19342178106307983,0.1136283278465271,0.15352505445480347
N_5,gap,6,206,114.637825,641.8703,gap_score_smooth,0.8791835904121399,0.34049278497695923,31.906264651907662,0.7089371979236603,193.014896041786,224.92116069369365,173,239,179.0,,27.0,0.0,189,239,0.6278188228607178,0.11464795470237732,50,0.2513647675514221,0.7645356357097626,0.5079502016305923
N_60,gap,1,28,121.970764,224.62343,gap_score_smooth,0.7991269826889038,0.15717309713363647,9.136849468827954,0.7205404341220856,23.257878954987248,32.3947284238152,0,36,,60.0,0.0,32.0,12,36,0.5175961852073669,0.6419538855552673,24,0.28153079748153687,0.15717309713363647,0.21935194730758667
N_60,gap,2,60,104.959366,327.0502,gap_score_smooth,0.9653061628341675,0.4154930114746094,23.948930606539847,0.7575596570968628,52.99350626545291,76.94243687199275,0,113,28.0,92.0,32.0,32.0,50,83,0.7306985855102539,0.5902323126792908,33,0.23460757732391357,0.3750738501548767,0.30484071373939514
N_60,gap,3,92,98.76423,429.477,gap_score_smooth,0.7724173665046692,0.18218505382537842,5.629623348070396,0.68132483959198,89.13579112470096,94.76541447277135,83,113,60.0,120.0,32.0,28.0,83,98,0.5902323126792908,0.6483514308929443,15,0.18218505382537842,0.12406593561172485,0.15312549471855164
N_60,gap,4,120,99.408646,519.1004,gap_score_smooth,0.8487991690635681,0.11995220184326172,3.514201315087206,0.7888230681419373,118.46719422929573,121.98139554438293,113,125,92.0,135.0,28.0,15.0,113,125,0.5498131513595581,0.7288469672203064,12,0.29898601770401,0.11995220184326172,0.20946910977363586
N_60,gap,5,135,101.48143,567.113,gap_score_smooth,0.9718368649482727,0.8668856099247932,131.78696222009532,0.5383940599858761,14.193889252399169,145.9808514724945,0,239,120.0,154.0,15.0,19.0,125,146,0.7288469672203064,0.5382373332977295,21,0.2429898977279663,0.4335995316505432,0.33829471468925476
N_60,gap,6,154,108.1875,627.9289,gap_score_smooth,0.88457190990448,0.3463345766067505,8.393352592338147,0.7114046216011047,150.13516907749644,158.5285216698346,146,239,135.0,171.0,19.0,17.0,146,161,0.5382373332977295,0.6768531799316406,15,0.3463345766067505,0.20771872997283936,0.2770266532897949
N_60,gap,7,171,108.49755,682.3431,gap_score_smooth,0.8806512951850891,0.2037981152534485,6.220277722071245,0.7787522375583649,167.87212834607294,174.0924060681442,161,179,154.0,190.0,17.0,19.0,161,179,0.6768531799316406,0.5918453335762024,18,0.2037981152534485,0.2888059616088867,0.2463020384311676
N_60,gap,8,190,105.59624,743.159,gap_score_smooth,0.8830661177635193,0.2912207841873169,9.376712218780881,0.7374557256698608,185.96606309719408,195.34277531597496,179,239,171.0,210.0,19.0,20.0,179,200,0.5918453335762024,0.6278086304664612,21,0.2912207841873169,0.2552574872970581,0.2732391357421875
N_60,gap,9,210,102.39027,807.1757,gap_score_smooth,0.8587817549705505,0.23097312450408936,7.3652883001104215,0.7432951927185059,206.08874100507413,213.45402930518455,200,239,190.0,230.0,20.0,20.0,200,222,0.6278086304664612,0.30365827679634094,22,0.23097312450408936,0.5551234781742096,0.3930483013391495
N_60,gap,10,230,99.43538,871.19244,gap_score_smooth,0.7057557106018066,0.4020974338054657,6.83809280374598,0.5047069936990738,226.4554457534853,233.29353855723127,222,239,210.0,,20.0,0.0,222,239,0.30365827679634094,0.07296637445688248,17,0.4020974338054657,0.6327893361449242,0.5174433849751949
N_61,gap,1,8,303.81723,161.00836,gap_score_smooth,0.7410854697227478,0.11169272661209106,5.2451301933164745,0.6852391064167023,6.1915381656572785,11.436668358973753,0,20,,29.0,0.0,21.0,0,20,0.15417301654815674,0.6293927431106567,20,0.5869124531745911,0.11169272661209106,0.34930258989334106
